Timestamp,Level,Image_Path,Rel_Group,Rel_Type,Prompt,Ground_Truth,Model_Prediction,Result
2025-12-22 18:54:42,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00011_w.png,PRIMARY,right_of,Is the orange circle to the right of the blue star?,no,yes,INCORRECT
2025-12-22 18:54:42,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,PRIMARY,above,Is the red circle above the cyan star?,yes,yes,CORRECT
2025-12-22 18:54:43,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,PRIMARY,below,Is the cyan star below the red circle?,yes,yes,CORRECT
2025-12-22 18:54:43,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,PRIMARY,left_of,Is the lime triangle to the left of the yellow circle?,yes,yes,CORRECT
2025-12-22 18:54:43,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,PRIMARY,right_of,Is the yellow circle right of the lime triangle?,yes,yes,CORRECT
2025-12-22 18:54:43,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,PRIMARY,above,Is the red circle above the lime triangle?,yes,yes,CORRECT
2025-12-22 18:54:44,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,ADVANCED,overlapping,Is the yellow circle overlapping with the lime triangle?,no,yes,INCORRECT
2025-12-22 18:54:44,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,PRIMARY,right_of,Is the lime triangle to the right of the cyan star?,no,no,CORRECT
2025-12-22 18:54:44,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,ADVANCED,touching,Is the cyan star touching the red circle?,no,yes,INCORRECT
2025-12-22 18:54:44,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,ADVANCED,touching,Is the lime triangle touching the red circle?,no,yes,INCORRECT
2025-12-22 18:54:45,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_b.png,ADVANCED,overlapping,Is the yellow circle partially covering the red circle?,no,yes,INCORRECT
2025-12-22 18:54:45,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,PRIMARY,below,Is the cyan square below the lime triangle?,yes,yes,CORRECT
2025-12-22 18:54:45,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,PRIMARY,above,Is the lime triangle above the cyan square?,yes,yes,CORRECT
2025-12-22 18:54:45,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,PRIMARY,right_of,Is the lime triangle right of the yellow circle?,yes,yes,CORRECT
2025-12-22 18:54:46,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,PRIMARY,left_of,Is the yellow circle to the left of the lime triangle?,yes,yes,CORRECT
2025-12-22 18:54:46,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,PRIMARY,right_of,Is the cyan square right of the lime triangle?,yes,yes,CORRECT
2025-12-22 18:54:46,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,ADVANCED,overlapping,Is the pink square overlapping with the lime triangle?,no,yes,INCORRECT
2025-12-22 18:54:46,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,ADVANCED,inside,Is the pink square enclosed by the yellow circle?,no,yes,INCORRECT
2025-12-22 18:54:47,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,ADVANCED,touching,Is the cyan square touching the yellow circle?,no,yes,INCORRECT
2025-12-22 18:54:47,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,PRIMARY,below,Is the lime triangle below the pink square?,no,yes,INCORRECT
2025-12-22 18:54:47,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_w.png,PRIMARY,right_of,Is the yellow circle to the right of the lime triangle?,no,yes,INCORRECT
2025-12-22 18:54:47,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,PRIMARY,left_of,Is the purple triangle to the left of the yellow star?,yes,yes,CORRECT
2025-12-22 18:54:48,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,PRIMARY,right_of,Is the yellow star to the right of the purple triangle?,yes,yes,CORRECT
2025-12-22 18:54:48,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,PRIMARY,left_of,Is the lime star to the left of the orange circle?,yes,yes,CORRECT
2025-12-22 18:54:48,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,PRIMARY,right_of,Is the orange circle to the right of the lime star?,yes,yes,CORRECT
2025-12-22 18:54:48,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,PRIMARY,right_of,Is the lime star to the right of the purple triangle?,yes,yes,CORRECT
2025-12-22 18:54:49,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,PRIMARY,below,Is the yellow star below the purple triangle?,no,yes,INCORRECT
2025-12-22 18:54:49,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,ADVANCED,touching,Is the yellow star touching the purple triangle?,no,yes,INCORRECT
2025-12-22 18:54:49,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,PRIMARY,below,Is the lime star below the purple triangle?,no,yes,INCORRECT
2025-12-22 18:54:49,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,ADVANCED,overlapping,Is the orange circle overlapping with the purple triangle?,no,yes,INCORRECT
2025-12-22 18:54:50,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00010_w.png,PRIMARY,above,Is the yellow star above the lime star?,no,yes,INCORRECT
2025-12-22 18:54:50,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,PRIMARY,right_of,Is the cyan star right of the red circle?,yes,yes,CORRECT
2025-12-22 18:54:50,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,PRIMARY,left_of,Is the red circle to the left of the cyan star?,yes,yes,CORRECT
2025-12-22 18:54:51,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,PRIMARY,below,Is the cyan star below the lime triangle?,yes,yes,CORRECT
2025-12-22 18:54:51,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,PRIMARY,above,Is the lime triangle above the cyan star?,yes,yes,CORRECT
2025-12-22 18:54:51,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,PRIMARY,left_of,Is the lime triangle to the left of the cyan star?,yes,yes,CORRECT
2025-12-22 18:54:51,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,PRIMARY,below,Is the yellow circle below the red circle?,no,yes,INCORRECT
2025-12-22 18:54:52,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,ADVANCED,touching,Is the lime triangle touching the yellow circle?,no,yes,INCORRECT
2025-12-22 18:54:52,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,PRIMARY,left_of,Is the cyan star left of the lime triangle?,no,yes,INCORRECT
2025-12-22 18:54:52,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,ADVANCED,inside,Is the yellow circle fully inside the red circle?,no,no,CORRECT
2025-12-22 18:54:52,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00009_w.png,PRIMARY,below,Is the red circle below the lime triangle?,no,yes,INCORRECT
2025-12-22 18:54:53,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,PRIMARY,right_of,Is the purple circle right of the green triangle?,yes,yes,CORRECT
2025-12-22 18:54:53,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,PRIMARY,left_of,Is the green triangle to the left of the purple circle?,yes,yes,CORRECT
2025-12-22 18:54:53,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,PRIMARY,left_of,Is the yellow circle left of the green triangle?,yes,yes,CORRECT
2025-12-22 18:54:53,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,PRIMARY,right_of,Is the green triangle to the right of the yellow circle?,yes,yes,CORRECT
2025-12-22 18:54:54,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,PRIMARY,left_of,Is the orange circle left of the purple circle?,yes,yes,CORRECT
2025-12-22 18:54:54,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,ADVANCED,touching,Is the orange circle touching the green triangle?,no,yes,INCORRECT
2025-12-22 18:54:54,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,ADVANCED,inside,Is the green triangle contained within the orange circle?,no,yes,INCORRECT
2025-12-22 18:54:54,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,ADVANCED,touching,Is the purple circle touching the green triangle?,no,yes,INCORRECT
2025-12-22 18:54:55,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,ADVANCED,overlapping,Is the yellow circle partially covering the green triangle?,no,yes,INCORRECT
2025-12-22 18:54:55,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00005_w.png,ADVANCED,inside,Is the purple circle fully inside the yellow circle?,no,no,CORRECT
2025-12-22 18:54:55,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00007_b.png,PRIMARY,right_of,Is the green triangle right of the orange triangle?,yes,yes,CORRECT
2025-12-22 18:54:55,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00007_b.png,PRIMARY,left_of,Is the orange triangle to the left of the green triangle?,yes,yes,CORRECT
2025-12-22 18:54:56,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00007_b.png,PRIMARY,above,Is the yellow triangle above the lime triangle?,yes,yes,CORRECT
2025-12-22 18:54:56,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00007_b.png,PRIMARY,below,Is the lime triangle below the yellow triangle?,yes,yes,CORRECT
2025-12-22 18:54:56,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00007_b.png,PRIMARY,left_of,Is the orange triangle left of the yellow triangle?,yes,yes,CORRECT
2025-12-22 18:54:56,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00007_b.png,ADVANCED,overlapping,Is the green triangle partially covering the orange triangle?,no,yes,INCORRECT
2025-12-22 18:54:57,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00007_b.png,PRIMARY,below,Is the yellow triangle below the orange triangle?,no,yes,INCORRECT
2025-12-22 18:54:57,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00007_b.png,ADVANCED,inside,Is the lime triangle enclosed by the orange triangle?,no,yes,INCORRECT
2025-12-22 18:54:57,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,PRIMARY,right_of,Is the blue star right of the orange triangle?,yes,yes,CORRECT
2025-12-22 18:54:57,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,PRIMARY,left_of,Is the orange triangle to the left of the blue star?,yes,yes,CORRECT
2025-12-22 18:54:58,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,PRIMARY,below,Is the lime triangle below the red square?,yes,yes,CORRECT
2025-12-22 18:54:58,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,PRIMARY,above,Is the red square above the lime triangle?,yes,yes,CORRECT
2025-12-22 18:54:58,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,PRIMARY,right_of,Is the blue star to the right of the red square?,yes,yes,CORRECT
2025-12-22 18:54:58,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,PRIMARY,right_of,Is the lime triangle right of the orange triangle?,no,yes,INCORRECT
2025-12-22 18:54:59,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,ADVANCED,touching,Is the blue star touching the orange triangle?,no,yes,INCORRECT
2025-12-22 18:54:59,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,ADVANCED,inside,Is the lime triangle enclosed by the blue star?,no,yes,INCORRECT
2025-12-22 18:54:59,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,ADVANCED,overlapping,Is the lime triangle partially covering the orange triangle?,no,yes,INCORRECT
2025-12-22 18:54:59,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00012_b.png,ADVANCED,inside,Is the orange triangle contained within the blue star?,no,yes,INCORRECT
2025-12-22 18:55:00,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_b.png,PRIMARY,right_of,Is the cyan square to the right of the lime triangle?,yes,yes,CORRECT
2025-12-22 18:55:00,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_b.png,PRIMARY,left_of,Is the lime triangle to the left of the cyan square?,yes,yes,CORRECT
2025-12-22 18:55:00,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_b.png,PRIMARY,right_of,Is the cyan square to the right of the pink square?,yes,yes,CORRECT
2025-12-22 18:55:00,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_b.png,PRIMARY,left_of,Is the pink square left of the cyan square?,yes,yes,CORRECT
2025-12-22 18:55:01,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_b.png,PRIMARY,above,Is the yellow circle above the lime triangle?,yes,yes,CORRECT
2025-12-22 18:55:01,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_b.png,ADVANCED,overlapping,Is the lime triangle overlapping with the pink square?,no,yes,INCORRECT
2025-12-22 18:55:01,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_b.png,PRIMARY,below,Is the lime triangle below the pink square?,no,yes,INCORRECT
2025-12-22 18:55:01,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_b.png,ADVANCED,overlapping,Is the cyan square overlapping with the yellow circle?,no,yes,INCORRECT
2025-12-22 18:55:02,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00000_b.png,ADVANCED,touching,Is the cyan square touching the lime triangle?,no,yes,INCORRECT
2025-12-22 18:55:02,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,PRIMARY,left_of,Is the yellow star left of the lime circle?,yes,yes,CORRECT
2025-12-22 18:55:02,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,PRIMARY,right_of,Is the lime circle to the right of the yellow star?,yes,yes,CORRECT
2025-12-22 18:55:03,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,PRIMARY,below,Is the lime circle below the purple circle?,yes,yes,CORRECT
2025-12-22 18:55:03,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,PRIMARY,above,Is the purple circle above the lime circle?,yes,yes,CORRECT
2025-12-22 18:55:03,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,PRIMARY,right_of,Is the green triangle to the right of the yellow star?,yes,yes,CORRECT
2025-12-22 18:55:03,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,ADVANCED,inside,Is the purple circle contained within the yellow star?,no,yes,INCORRECT
2025-12-22 18:55:04,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,PRIMARY,left_of,Is the green triangle left of the lime circle?,no,yes,INCORRECT
2025-12-22 18:55:04,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,ADVANCED,touching,Is the yellow star touching the lime circle?,no,yes,INCORRECT
2025-12-22 18:55:04,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,ADVANCED,touching,Is the purple circle touching the yellow star?,no,yes,INCORRECT
2025-12-22 18:55:04,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00001_b.png,PRIMARY,left_of,Is the green triangle to the left of the purple circle?,no,no,CORRECT
2025-12-22 18:55:05,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,PRIMARY,left_of,Is the orange square left of the blue star?,yes,yes,CORRECT
2025-12-22 18:55:05,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,PRIMARY,right_of,Is the blue star to the right of the orange square?,yes,yes,CORRECT
2025-12-22 18:55:05,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,PRIMARY,left_of,Is the orange square left of the purple square?,yes,yes,CORRECT
2025-12-22 18:55:05,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,PRIMARY,right_of,Is the purple square right of the orange square?,yes,yes,CORRECT
2025-12-22 18:55:06,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,PRIMARY,below,Is the blue star below the orange square?,yes,yes,CORRECT
2025-12-22 18:55:06,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,ADVANCED,overlapping,Is the orange square overlapping with the purple square?,no,yes,INCORRECT
2025-12-22 18:55:06,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,ADVANCED,overlapping,Is the yellow circle overlapping with the purple square?,no,yes,INCORRECT
2025-12-22 18:55:06,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,ADVANCED,overlapping,Is the blue star overlapping with the yellow circle?,no,yes,INCORRECT
2025-12-22 18:55:07,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,ADVANCED,touching,Is the purple square touching the orange square?,no,yes,INCORRECT
2025-12-22 18:55:07,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00019_b.png,PRIMARY,left_of,Is the blue star left of the yellow circle?,no,yes,INCORRECT
2025-12-22 18:55:07,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,PRIMARY,above,Is the lime star above the cyan square?,yes,yes,CORRECT
2025-12-22 18:55:07,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,PRIMARY,below,Is the cyan square below the lime star?,yes,yes,CORRECT
2025-12-22 18:55:08,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,PRIMARY,above,Is the red star above the cyan square?,yes,yes,CORRECT
2025-12-22 18:55:08,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,PRIMARY,below,Is the cyan square below the red star?,yes,yes,CORRECT
2025-12-22 18:55:08,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,PRIMARY,above,Is the green square above the red star?,yes,yes,CORRECT
2025-12-22 18:55:08,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,ADVANCED,inside,Is the green square enclosed by the lime star?,no,yes,INCORRECT
2025-12-22 18:55:09,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,ADVANCED,touching,Is the red star touching the cyan square?,no,yes,INCORRECT
2025-12-22 18:55:09,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,ADVANCED,touching,Is the green square touching the red star?,no,no,CORRECT
2025-12-22 18:55:09,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,PRIMARY,left_of,Is the lime star to the left of the cyan square?,no,yes,INCORRECT
2025-12-22 18:55:09,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00013_b.png,ADVANCED,touching,Is the green square touching the cyan square?,no,no,CORRECT
2025-12-22 18:55:10,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00004_b.png,PRIMARY,below,Is the pink triangle below the purple triangle?,yes,yes,CORRECT
2025-12-22 18:55:10,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00004_b.png,PRIMARY,above,Is the purple triangle above the pink triangle?,yes,yes,CORRECT
2025-12-22 18:55:10,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00004_b.png,PRIMARY,above,Is the purple triangle above the yellow star?,yes,yes,CORRECT
2025-12-22 18:55:10,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00004_b.png,PRIMARY,below,Is the yellow star below the purple triangle?,yes,yes,CORRECT
2025-12-22 18:55:11,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00004_b.png,PRIMARY,left_of,Is the pink triangle to the left of the purple triangle?,yes,yes,CORRECT
2025-12-22 18:55:11,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00004_b.png,ADVANCED,touching,Is the pink triangle touching the orange triangle?,no,yes,INCORRECT
2025-12-22 18:55:11,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00004_b.png,ADVANCED,touching,Is the purple triangle touching the orange triangle?,no,yes,INCORRECT
2025-12-22 18:55:11,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00004_b.png,PRIMARY,right_of,Is the orange triangle to the right of the purple triangle?,no,yes,INCORRECT
2025-12-22 18:55:12,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00004_b.png,ADVANCED,inside,Is the orange triangle contained within the pink triangle?,no,yes,INCORRECT
2025-12-22 18:55:12,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00016_b.png,PRIMARY,below,Is the pink circle below the yellow circle?,yes,yes,CORRECT
2025-12-22 18:55:12,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00016_b.png,PRIMARY,above,Is the yellow circle above the pink circle?,yes,yes,CORRECT
2025-12-22 18:55:12,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00016_b.png,PRIMARY,right_of,Is the purple triangle right of the pink circle?,yes,yes,CORRECT
2025-12-22 18:55:13,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00016_b.png,PRIMARY,left_of,Is the pink circle left of the purple triangle?,yes,yes,CORRECT
2025-12-22 18:55:13,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00016_b.png,PRIMARY,above,Is the orange star above the purple triangle?,yes,yes,CORRECT
2025-12-22 18:55:13,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00016_b.png,ADVANCED,touching,Is the pink circle touching the yellow circle?,no,yes,INCORRECT
2025-12-22 18:55:14,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00016_b.png,ADVANCED,touching,Is the yellow circle touching the pink circle?,no,yes,INCORRECT
2025-12-22 18:55:14,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00016_b.png,PRIMARY,above,Is the orange star above the yellow circle?,no,yes,INCORRECT
2025-12-22 18:55:14,4,/home/kkarthikeyan/deep-learning/DeepLearningProject/Synthetic-Data/vlm_levels/level_4/images/00016_b.png,PRIMARY,above,Is the pink circle above the orange star?,no,yes,INCORRECT
